contact,Name,Id,points
9950693536,Pehnawa Family wear 001 khatipura,27506315,1056
8875613949,shree radha govind garments,27506316,26297
9214565240,shree fashions departmental store,27519634,17075
9829174267,mahalaxmi textiles end readymade garments,27506318,15515
9602792104,goyal fancy store 001,27506320,38001
9413339251,om garment 001 JHOTWARA,26992096,92408
9929245239,mangal mayching centre 01,27506325,12472
8005679950,bhagwan sahay halena,23907455,23615
8290092463,"MY FASHION, MPS",27506327,7050
8107918845,FASHION KING 01,27506329,4308
8302611593,Happy fancy and gift store 001,28909333,2648
9079932735,"FAB CLOTHING, DADI PHATAK",27899826,86
7727934856,dhakad fancy and gift store JHOTWARA,27506334,3082
7877686245,JAY BABAHARI FANCY STORE,28857855,5206
9887417440,Jay Shri Maiya fashion 01,27506339,36007
7742225016,harish garment,23934790,13231
7240444757,riya collection,23934487,770
9571036669,"SAT GURU GARMENTS, OLD VDN",27506407,47333
9829626531,Start REDAYMADE and garments Ajeetgarh,9753948,41147
9414344997,SHIV FANCY STORE 01,27506408,5454
9521854001,royal look 001,27506413,10136
7023015962,Jay maa kela  Devi 001,27398119,20961
9214487279,Priyanka textile 01,27506418,4406
9929596694,Ganpati Traders,27506422,27351
9829353565,Shivani garments 001,27506426,13542
9352704042,SHRI AGRASEN FANCY  01,27506427,9703
7877785911,Shree shyam fancy 01,27506429,462
9950998972,dhanyamani jewellery and fashion studio 001,29883037,5577
8619197224,SHREE SAI BABA FASHION  01,27506430,5070
8561844611,Yadav Textiles ,27506431,23263
9057558921,mohansingh and sons,27307439,56
7742584852,shree mahalaxmi fashion 01,28274843,5675
9828932965,Shri Balaji Garments 001,27506435,106840
8005530318,Aman shoe and hosiery 001,27506492,19324
8384953124,"PARTH FANCY, DADI PHATAK",26575312,20265
7014671349,Krishna fancy and bangles Store 001,29159948,3080
8000996774,KK collection 001,27506499,1694
8302546401,APURVA FANCY STORE 01,27506500,6634
8741828614,U S FOOTWEAR AND FANCY STORE ,27506503,4072
7374922145,S R GARMENTS 01,27506507,16196
9660311470,"YASH COLLECTION, BENAD STSN",27506509,32132
9414250278,Radhika fashion 001,27506512,10829
9928000888,Akshay enterprises 001,29559328,10404
8505028795,SHREE SAYAM FASHION 01,28043960,15753
8005760790,RK Collection 01,27506516,27067
9782630260,"BALAJI FANCY AND GIFT STORE, BALAJI COLLAGE",27506518,24535
8619944551,DELITE FASHION 02,27506520,2464
9001976742,SEEMA FANCY AND GARNAL STORE 01,27506527,6658
9799744950,Karni Collection 001 KHARDANI,27506528,1410
9929456051,Deepa books and stationers 001,27506563,11103
7976619943,Shri Shyam Readymade 001,28387484,8010
8955241087,HARI OM FANCY AND GIFT STORE 01,26559275,952
9782188803,Shri Milan garment 001 NEWARU ROAD,27506569,52775
9214663122,BANSAL READMEMT 01,27506570,12757
9887979066,"BALAJI FANCY & COLLECTION, ROAD NO.06",27506571,2923
9929286573,BABA SAYAM A TO Z SELL 01,27506576,9195
9414796624,Krishna Sadi 001,27506580,4829
6350254372,GOVINDAM FASHION 01,27506582,26591
8239699069,"BALAJI FASHION POINTS, ROAD NO.06",27506584,13515
9352864100,ANIL VASTRA BHANDAR 01,27506586,5230
9001859092,OM SATNAM SAKSHI GARMENTS 01,27506587,10619
9166199546,Unique collection 001,24624967,5396
6350088334,Harsha fancy store 001,27506591,36526
9314533562,G S sports Nandpuri sodala,24029073,3899
8233383838,Sneha  fancy and gift collection 001,27506617,6719
9461297803,SHREE GOVINDAM HANDLOOM & HOSIERY,27506620,4770
7732878780,SANVARIYA FASHION,11063862,1554
9413236466,J K Textile 001,27506623,27560
8384931392,ROYAL COLLECTION 01,27506624,396
9887208628,MK Readymade 001,27506625,14091
9782626771,AGARWAL COLLECTION 01,27506629,11951
9352118571,Vaibhav laxmi garments 01,27506630,1558
8432021576,RAMA FANCY AND GARMENTS 01,27506631,7450
7737755873,yash garments 001,27506632,86256
8005787373,Goldy Readymade 001,27506640,7273
9660160860,Radhe Radhe Fashion 001,27506641,77
7790919108,"SHREE BALAJI FANCY AND GIFT STORE, ROAD NO. 17",27506648,22385
9636861308,Krishna garments 001 GANESH NAGAR,27506649,18789
9772437556,"PARTH GARMENTS & BOOT HOUSE, ROAD NO.17",27506653,32982
9785918590,GAJANAND GARMENTS 01,27506654,154
7568888853,Siddhivinayak fancy and gift corner 1 GANESH NAGRA,30091525,12042
9982212023,"NEW FASHION, ROAD NO. 17",27506660,17871
9521869909,Vinayak garment 001,31712482,9527
9772750363,Shiv Textiles 001,27506665,29559
9309269918,kumawat mobile and fancy 01,29432367,3991
9784687805,Balaji Garments 001,27506673,23759
9694005987,Bora cloth store 01,28482928,4086
9929115006,Manvi textile 01,27506676,4570
7073767489,Shri ram fashion 001,27506678,12126
9928025833,Himanshu gift and fancy store 001,27506679,352
9783694693,Deepika garments 001,27506684,1774
9602229532,Deepshikha hosiery and footwear 001,29067584,6918
9950699282,Shri sanvariya garments and sports 001,28582547,35415
8561015119,"ASHOK READYMADE GARMENTS, DADI PHATAK",27506719,30119
9782733381,BHAIRAV FASHION ,27151158,1364
9414781605,Durga Cloth Store 001,27506722,20033
9829204339,Rooprang,27506725,11010
9772244828,Janata tailor Textiles 01,27506726,5572
9199330334,neelkunth fashion  001,27633561,2178
8387816259,Ganpati Fashion 001,27711893,8604
9667236954,Ladies Special,24098550,5652
7726939936,TIWARI CREATION 01,27496473,5145
9351602345,Krishna collection 001,24160221,594
9509575924,Shree Ramchandra Fancy Store 001,27506736,2705
9929311827,"SHIV VASTRA BHANDAR, RD NO.17",27506737,18879
9571200834,"NARAYAN TEXTILES, ROAD NO. 17",28220429,4338
9166130187,SHREE SHIV COLLECTION 01,27506742,981
9461602544,Minakshi Readymade and Foot wear 001,27506743,84
7378086877,deshnok fashion club 001,29330587,2246
9828152343,Anand cloth collection 001,30902378,18448
9643036356,Alia garments 01,27506789,7054
8769623681,Radha Swami fancy and bangle store 01,27506790,14558
8079035161,Bhumika fancy store 001,27506792,8428
7793080739,Varsha garment 001,28061894,9580
8005601178,New Ambay Fancy Store 001 bhankrota,27506794,924
9314637909,sachin textile and tailors,27506797,16782
7014455683,Shri Shyam garment 001 BINDAYKA,24162326,2340
9782500501,Bhagawati collection 001,27506804,198
9829351740,chitranshi sales 001,30904615,1716
8769923568,Shree Shyam Traders 001,27506807,13316
6377438766,"NEW FASHION, LOHA MANDI",27506809,27201
9982995323,khushi fancy store 001,27506810,1288
8952993933,DISHA FANCY STORE 01,27506811,3297
9571664365,Monika Garments And Footwear 001 BHANKROTA,27506814,6277
9782340316,"RAMDAS FASHION CAMP, LOHA MANDI",27506818,8866
9214948686,"SADANAND GARMENTS, ROAD NO. 5",27506824,22455
9314494186,SATWIK COLLECTION & MATCHING CENTER,27506825,27221
9664284959,Yuvika fashion 01,27506829,29830
8963073156,N.S Garments 001 BANKROTA,27506830,32094
7877251506,Riddhi Siddhi collection 001,27506835,7904
9828150836,Radhy Radhy Collection 001 BHANKROTA,27506837,5402
7300411202,SHIV BANGLES & CRAFT STORE 01,27506839,135763
9799182580,Radhika handloom 01,27506840,31309
9660620460,A ONE FANCY STORE,28232652,2646
9829891861,GANPAT LAL MALVIY SONS,24167300,33722
8502959951,NAKSH KIDS ZONE,28231421,308
8764061366,radhe rani fancy store 001,27506875,2480
6376937772,Suraj hosiery sel 001,27506878,3441
9782607962,BALAJI SAREES 01,27506881,1348
9509130353,young Heart Clothing Company 001,27506883,12805
9351271436,Krishna textile and readymade 01,27506885,7644
6375798079,"ASHOK KUMAR MUKESH KUMAR, ROAD NO. 17",27506888,11456
9928895121,Shri Shyam garments 001,27506891,1352
9672450217,bindas fancy and gift store 01,27506892,22326
6375759655,sudarshan textile 01,33172307,2842
9887694645,Gharana Shoe Place And Undergarments 001,27741490,1162
7611903492,AASU FASHION POINT ,27506900,18714
7891212721,Kanika fancy store 001,28142310,3010
9828866692,Sarvesh readymade 01,27506908,5891
9782733906,prisha Fashion World 001 bhankrota,27506910,4011
9828064951,Pankaj garments 001 bagas,9879636,25854
9928999211,Piyush Readymade 001,27739387,396
9928518793,shri sayam paridhan readymade garments 01,27506920,770
8875692378,Sisters Stylish Beuty 001,27506922,27393
8387062130,"OM FANCY AND HOSIERY GARMENT, VKI 17",27506925,308
9269591052,Lucky Fancy Store 001 ,27506926,2784
8209374566,Payal textile 001,27506932,12783
9799301151,"TIYA FASHION, ROAD NO 17",27506933,7810
7410887613,Shiv cloth store 001,31640888,660
9511566071,Muskan Garments 001 kamla nehru nagar,27506934,24874
9828524001,Priyanshi fancy store 001,27506938,1506
8107125195,divyanshi ka collection 01,27506983,198
7357139331,Sharma garment 001 MUNDIYA RAMSAR,27506984,45194
9887631431,Shree Shyam Sales 001,27506985,1002
9887252579,"PUSHPA GARMENTS, BADHARNA",33698717,14595
8209171294,Shree Vinayak Garments 001 RATAN  JI,27506989,54
7976877619,Gautam fancy and gift centre  01,27506991,43418
9887412624,Shree Vinayak Garments Rajesh 001,27506992,23813
9828497206,Shree Gurukripa Matching Center 001 KARNI PALASH,27506993,30602
9785104891,SHREE SAI FASHION 01,27506997,1000
6367057366,VK collection 001,9446589,7119
8529441334,Anpurna fancy store 001 mundiya ramsar,27507003,308
9214839185,Chandni garment 001,27507006,5726
9166777022,Bachpan Kids wear 001,27507007,2475
9571742393,MA GARMENTS AND BAG 01,27507009,9780
8949847459,Pratap Garments 001,27507012,2888
9314639873,"MONIKA FOOWEAR &HOSIERY, DADI PHATAK",27507013,12192
9829085425,Shiv Shakti sports 01,27507015,8815
9785393939,SPARSH,27346349,9360
9785393939,SPARSH,27346349,9360
9829639616,"VINAYAK FANCY & GIFT, NAYA KHEDA",27507030,8800
9001394838,Om Shree Textile 01,26993334,154
9314931848,Ruchies Fancy Store 01,27365348,11191
9694574403,Radhika fashion 001,27507035,14095
9680684261,Shyam Saloni Textile 01,27507037,5094
9828625381,Rajesh general Store 001 JOBNER,27507038,874
9680789086,Jawala fancy store 001,27507041,2046
7568018593,Maa Mahima Collection 02 ,27507046,440
8302810351,Sonali Fashion 02,27507047,6384
9672942046,Balaji garment 001,27507048,5976
9636820410,"AAYESHA FANCY STORE, HARMADA",27507050,17948
8290422060,"YO FASHION, OLD VDN",27362826,4356
9887032833,ANJALI FASHION MANSAROVAR 02,28911200,3186
9929139038,Girraj garment 01,27507053,27741
8766627802,Jay Mata di Garments 02,27507054,2992
9413419061,Mateshwari textile 01,27507056,1428
7221886685,Altaf choice place 001 JOBNER,28060451,5397
8005945962,om sai collection,28012869,1764
9828198586,tanuj General Store 001 JOBNER,27507058,35931
8107786677,Ruf n Tuf men's Wear 002,27507061,2574
7849850601,Manglam Garmants,28677378,4312
8946968648,"KHANA READYMADE & HOSIERY SALE, KHORA",27507064,17901
9782176025,yaanvi garments 01,31626000,2754
8949348661,dariyav garment 001,27507066,12288
9694081849,Sanvariya fashion 01,27507067,4796
8890533199,Degda Footwear 01,27507071,37906
7976804808,rajora garments 01,27507076,4932
9929284264,K P Garments 001 ,29359656,4141
9413105293,Ronak footwear 001,27507079,31087
7725934803,Mahalaxmi garments 01,27507085,2683
7742585716,Kumawat garment 001,27507087,902
8239824659,m k fashion 01,27507089,1876
7742004366,Jagdamba Fancy Store 01,27507091,677
9680888823,Surajmal Kailashchand Maharwal 01,27507098,19565
7891139871,maa Bhawani fancy store 001,27507103,3440
8947899473,Shri Shyam textile 01,27507106,20403
9460766382,Saini Fancy store 001,27507108,6205
8740085723,Chinnu garment 001,27507109,154
9799278786,Ishrat Fancy And Gift items 01,27851574,3199
9799909099,Mahaveer Readymade 001 bagru,27507113,2024
9782156863,RK Readymade and footwear 001,28251620,510
9929653054,Palak readymade 01,27507116,12018
8290851072,Zara readymade 001 JOBNER,27507118,9265
8529323224,Shree Shyam Garments 001,31517218,7284
7597930520,Shri Nakoda fancy store 001,27507120,792
7742769082,Tofeeq collection 001 JOBNER,27507121,14649
8561817439,Mr. Dodwadiya Fashion zone 001 JOBNER,27507122,4252
9782641558,Neha Garments 001 bagru,27507124,4220
8619884512,ASHA FANCY STORE 01 LALCHAND PURA,27507125,2056
9530028466,khushi Readymade 001 ,28871526,5167
9024661100,S G Garments 001 ,27507128,55336
8619093735,The King collection Readymade 001,27507146,196
9694414388,MG FASHION ,27507147,1062
8094921402,Dinesh fancy store 001,31104896,3036
9950442165,bagda readment ,27507153,49741
9799874621,mahta cloth center ,27212572,4158
9799748441,Shree kuldevi end company 001,27507158,1770
6376076050,Shree Radhe Krishna garment 001 pachar moad,27507159,4392
9887320490,shriji collection 001,29793576,952
8209262426,Pankaj garment 001,24787627,107956
8209590044,Krishna collection 001,15963660,21623
7014266951,shree balaji fancy and gift store 01,27507171,3379
7733061114,"SHREE RAM TEXTILES, MPS",27507172,72
8824210109,Shri Ratan garments medta City,24308530,34067
9799996340,GABBAR THE FASHION STORE 01,27507181,5014
8824773295,ANITA FANCY STORE 01,27507185,1526
7619745191,GOYAL TEXTILES 01,27507188,17526
9251067484,"MANDAKINI SALES, BENAD RD",27507190,26431
7378210614,Shri Ram garment 001 BORAJ,28861192,352
9950519697,Rooplaxmi cloth store 001 BORAJ,27507192,5450
9166921616,Mohit collection 001,29634760,38484
8890171743,vastra collection 001 GANDI PATH,27507209,4241
8233846154,Khandelwal fancy store KHATIPURA001,28171012,25617
9929537635,Shri Ganesham fancy and gift collection 001,27507216,12490
8949367674,Tanishka garments 001 VISHALI,27507220,718
9929955700,Suresh fancy store 001,27507222,6630
8107297721,Jay Ambay Readymade Garments 01 KHATIPURA,27507224,1745
8112291220,pitesh store Hindaun,24397278,4348
7727800172,brothers collection 01,27507228,616
8239984617,Jagdamba fashion 01,27507229,2909
7976384872,"SHRI SHYAM FANCY & HOSIERY, (MANOJ JI)",27507236,15058
7611822397,shree Baba Fashion 001,27507241,5324
9829362630,fashion hub 001,27507242,3174
9983820653,Shri garment 001,27507243,7211
9887722913,Neel Kanth Garmants 001,27507247,2893
9414751985,Balaji provision and general store 01,27507252,8246
7014892561,DARBAR ENTERPRISES 01,27507254,77306
9079231073,rakshit fancy and hojary 001,24857622,31721
9314587596,Shree Shyam Textiles 001,27507261,3332
9828577085,khatri textile and handloom store ,27507262,10215
8058355363,Vinayak Garments 001,9401168,2213
9509575352,patel cloth store 001,30766475,31258
8385929207,KARINA fashion DCM 001,27507276,40877
8955925262,multi Store 01,27507280,2880
9351915757,Triveni handloom 001,27507283,7160
7790867805,Shree vinayak fashion 001,27507285,9694
9829209425,Singar innerwear 001,27507287,5886
8114468309,Shree khandelwal garments 001,27507289,74843
8107737126,JASNTHAN READMENT STORE 01,27507292,48415
9766430531,deva collection 01,27507293,21312
9414408326,Suraj Garments 001,27507301,26727
9897984977,Shri Balaji Multi Store ,26574855,6684
9982200104,Shri Neelkanth Fadhion 001,27507304,13270
7610814395,Balaji garments 01,27507306,11050
8209940976,L.G COLLECTION 01,30811983,6120
9509414157,Lokanda Heights 001,26799846,49515
8209015067,RS Fancy And Gota Jari Store 001,27507315,154
9571372798,Bharti Footwear  And Under Garmernts,27982090,25186
7073332975,Khushi collection 001,27507317,2940
8824941881,"Jagdamba Sales, VDN",29556504,93389
7073397261,Shubh Shanti youth fashion 001,30019185,25955
7232051286,Rajputana Readymade centre 001,27507333,5318
9672638379,maa Shiv Shakti garments 001,27507334,29904
9530150150,Today's Fashion 001,27507336,6239
9001674730,kamal cloth store,27281518,12344
8619009837,Kanha collection 01,26559652,3992
9529567527,Mahra collection 001,27507342,3454
9928566699,Siddhivinayak collection 001,24645401,21561
8290406821,"NARESH READYMADE CENTER, ROAD NO .17",27507345,2582
9269856383,Bansal garment and  footwear  001,27507350,5170
8946877889,"RATHI GENRAL STORE, MPS",27507355,7130
9887979708,Divya garments 001,27507359,14386
8107986108,Kamal collection 001,27507360,2178
9829525271,om fancy and matching centre 01,27507366,14880
9314617514,Select N collect 02,27507831,4232
9660743630,new nishtha collection 001,27507367,32697
9460754427,Vardhman store 02,24679963,15040
9782838052,Ashoka sarees 001,27507370,54629
7742526615,Bombay walo ki regular sale 001,27507371,3752
9829400055,"NAYRA COLLECTION, RAJAWAS",27507374,13855
9929766482,"SHYAM TEXTILE & RAEDYMADE STORE, ANOKHA",27507375,10174
8741001411,"YUVA FASHION, BAD PIPLI",27507377,1392
8209304097,NEW FASHION GARMENT 01,27507381,8886
7610047949,"MAA JAGDAMBHA GARMENTS, RD NO 14",27507383,6284
9829335402,pawan Garments Barkat Nagar Jaipur,24760602,2640
9571553439,"SHREE H R COLLECTION, VDN",27507386,19708
9352553975,RAJ'S DEPARTMENTAL 01,27024690,9070
9782147035,unnati traders 001,27507393,61153
9983784738,Shri Balaji Fancy,29694862,2990
9079933977,my style garments 01,29766599,7479
6377775762,Agrawal fashion khirani fhatak 001,28326177,77564
9414752564,Sanmati fancy 001,27507398,12544
7073526651,Shri Radhe fancy store 01,27507406,5642
9468636511,New Oswal Showroom 00,27507420,9318
6378428186,Amber Readymade 002 ,27507421,6290
9251560349,Mahendra General Store 002 ,28879217,5916
9828921843,V. Narayan General Store 002,29507817,792
9509009560,Friends Readymade 002,27507423,3612
7240630720,Manisa kids wear 001,27507424,1617
7792811327,Shankar Readymade Store 002,27507425,820
9928523798,Daulat Readymade Centre 002,27507426,7578
9509689162,G M Readymade 002,27507428,12203
9887667584,J k Garments 002,31610019,1754
9636624433,Simavat Sadi center 01,27507439,5432
9983400818,Sangam Navalty Store 002,27507442,66981
9829524231,Batra Traders ,27507443,2260
9602409359,Naruka brothers and Company 01,27507444,36059
9950106864,Jay Bhawani Garments,27507446,850
9928219195,Suman trading Company 01,27507448,15060
9829078036,marudhar super market 001,27507450,48274
9887979132,Janta Hosiery 002,27507457,19307
9314521217,Shri Agrawal General Store 002,27507458,3706
9413622798,Anand Fancy General Store 002,27507459,70578
8078681152,garment collection GOKULPURA001,27507460,11320
8560840749,Khandal fancy and matching centre,27507462,3656
9829689222,swagtam handloom,24886941,966
7014080015,Singhal Hosiery 001,27507465,19704
9829008150,Prem Traders 002 ,27507466,63210
9462420258,Krishna General Store 002,30753329,38388
9314749102,S N Hosiery 002,27507480,42906
9351151695,sushil And Company 002,27507481,3420
9309317959,Shankar Fancy Hosiery Store 002,27507484,3966
9649584933,Ganpati Collection 002,29244737,3230
7014969489,R K Agency 002,27507486,130246
6376757979,Manish Hosiery 02,27507826,19301
9887116845,RAWAT HOSIERY 02,27507740,15777
9828201205,vedprakash general store,24913012,1806
8559969216,"SHIPRA AGENCY, MPS",16189739,1404
6350513158,Karishma Fancy Store 002,27507488,273
8441996534,ajmera garments Benad road,24918040,3186
9352455803,"SHREE SIYA RAM, MPS",27507489,35002
9929812590,purshottam general store,24939798,1288
9413130820,Chandra enterprises,10783589,116062
8233856056,"JAGDAMBHA TEXTILES, NAYA KHEDA",27364951,9385
9875153565,New Riya Garments 002,27507499,2508
9983603713,manglam garment,24962141,2486
6376529109,pawan general store,24963804,1026
8432699885,santosh general store,24963809,1124
9828211241,Ashok Watch Company 002,27507504,308
7976619942,Shri shyam readymade,24966054,990
9351283986,Dilli Lungi Store 002,27507506,4305
9588093517,Kavita Fancy Store 002,27507507,22700
7850889703,s k Garments 001,27507518,27790
9887221458,parshav fancy and innerwear 001,27507520,20286
9001525774,Dharma General Store 002,29517641,22336
9829380686,Shree Ram Store 02,27507527,6751
9928287428,Naruka Fashion 002,27507528,770
9402203188,Shri Krishna collection 01,31804317,165308
9982529523,Pooja Tea And General Store 002,27507532,10074
9828025266,anil fashion point,25014398,7454
6375003525,Gupta Shoe Store,29337118,210
9414254138,Agarwal Ramesh And Company 002,28309508,40566
9414079822,Hiranand Pokhardas Jain 002,33403107,19641
9829068065,Derewala Enterprises 002,27507544,10562
8619912635,Bhagwati Garment,25020253,4550
8741067265,mohan garment,25020495,1166
9414307846,SONU PROVISION & GENERAL STORE,30171815,5741
9887054281,Maa Readymade 002,27507546,18367
9983074901,Bharat Hosiery And Readymade Store 002,27507548,26585
9929062698,Pankaj Traders 002,27507549,351522
9460186601,Shri Badrinarayan and Sons 002,27721445,124281
9461300220,Ishwar Hosiery 002,27507553,12608
9929136514,Dev Sai Matching Center 002,27507555,946
9351561112,KHANDELWAL GENERAL STORE ANAH GATE,29510289,21079
8058832010,navneet fancy,25047274,2058
9785931405,shri shyam shoes,25047223,462
9950832857,Gupta Garments 002,27507556,1458
9829599671,Dinesh General Store 002,27507557,9586
9928660943,Apna Ghar 002,27507559,322
9024149702,Hariom Hosiery 002,27507561,1232
9784301311,Krishna Fancy Store 002 ,35033973,1490
8949895275,Shobha Cloth Store 002,27507563,25531
7976022637,Super 99 Collection 002,27507564,3087
7849918392,Vinni Garments 002,27507565,10121
8890629877,Ishaan Garments 002 ,27507568,13274
9166809697,Saini Fancy store 002 ,27507569,22863
9252020647,Agarwal Departmental Store 002,27507570,3682
9521205647,Om sukh fashion 01,27507571,5792
9829208508,Shankar Appereal 002,27507574,344749
8696020112,Ganesh Fancy Store 002,27507576,21830
8003053673,First Choice -2 002 ,27507578,26109
9783985663,Nandini Garments 002 ,27507579,2714
9588006068,Shree Krishna fancy 001,27507581,1438
7891041250,A To Z Store Pashu Hatwara 002 ,27507583,8136
9314880303,vatsalya Mart,25060659,1440
9928532494,Ankit Readymade and Fancy Store 002 ,27507585,746
9928651160,Sonu Readymade And Fancy Store 002,27507586,7140
7357615072,Royal Cosmatics 002,27507588,3388
9784088392,Krishna Tea Center 002,35066294,10702
9001463466,Shubham Garments 002,27507595,19334
9680085666,Gurukripa Readymade 002 ,27507596,2214
9460554782,Banwari General Store 002,27507598,6228
9950655137,Jain Traders 002,27507600,616
9828816121,Kumawat garments 001,27507601,3313
9950333172,Sonu readymade Nangal,25074649,792
8561951775,Krishna fancy and general store 001,27507608,15154
9799885066,"HARE KRISHNA CLOTH STORE, NAYA KHEDA",27507611,11502
9887754075,Anshika Fancy Store 002 ,27507612,3618
8209070671,yash collection 002 khor,27507613,2994
8442036590,Khandelwal Garments 002 ,27507615,6272
9928999485,Jagdamba Collection 002,27507617,938
7300125367,Goyal Fancy Store 002 ,27507619,732
9887127116,Daksh Readymade Garments 002,27507621,1078
9929402464,Goutam Fancy Store 002,27507622,11453
7425070997,Mama Bhanja Garments 002,27507623,5762
9799291943,Sahil Garments 002 ,27507624,2380
7976742659,Shri Ganesh Cloth Centre 002,27507625,37375
9799368152,Lakshay Tredars 002,27507629,2156
9928450535,neelam cosmetic and fancy store 01,27507630,8965
9024353619,"SHREE RAM TEXTILES, RADHAKISHANPURA",27507632,90555
9829120724,S S B Wears Pvt. Ltd.,27507633,27637
8875593377,Abhinav Fashion 002,27507634,128730
9413564236,Shiv Saree Emporium Amer 002,31208005,3024
9461300238,Krishna General Store 002,27507635,20497
8058835932,Jitendra Fancy Store 002,27507637,2256
9828651548,Pooja Cloth Store 002 ,27507639,12931
9602518054,Pari Garments 002,27507640,9381
9509996483,Shree Shyam Readymade Garments 002 Kukas,27507642,0
9829605704,Tanisha Garments 002 ,27507643,858
9351740894,Baba Garments Achrol 002 ,27507644,594
9950412195,Pancholi Sports And Fitness 002,27507645,6152
7073238215,Singadiya Garments ,27507650,198
8058610128,Shri Sai Collection 002 ,29707185,2352
9829150198,Shri Shyam Hosiery,25094753,9750
8094430297,Baldev Sharma Achrol ,27507651,1936
9782870270,Janki Garments 002,27507656,2332
8784251705,New Pawan Garments 002,27507657,396
7790843233,Laxmi Garments and Footwear 002,27507659,1188
8769073185,Vinayak Garments 002,27507662,198
8561059334,Girraj Footwear 002 ,27507664,5354
7339822145,DAYAWAN BAG AND FOOTWEAR 01,27507665,462
9887467006,Shri Radhy Garments 002,27507667,594
9950798263,Sakshi Garments 002 ,27507668,2222
9982328718,Komal Garments 002,27507669,3037
9667080494,Radha Kishan Shankar Lal 002 ,27507671,1530
9460717360,Hanuman Vastra Bhandar 002,27507672,1936
9929821705,Pawan General Store 002,27507673,396
9929368571,Jhalani Statinors 002 ,27534606,396
9610415257,Friends Fashion 002 ,27507674,1007
8003803903,SHYAM KRIPA GARMENTS 002,33466347,1452
7597720285,"UNIVERSAL CREATION, LOHA MANDI",27507677,11287
9950811763,Khushi Readymade 002,27507679,4542
8963861977, guru Nanak hosiery 02,27507691,14221
8107583331,GANGORE FASHION 02,27507693,41736
8209466650,Agarwal Garments and Footwear 002,27507694,17538
7568818838,Tiya Fancy Store 002,31233032,616
8209221454,BS paridhan 02,27507696,13739
7728965327,Shree Sai Collection kanota 002 ,27507698,308
9309080811,Vikas Fashion and Footwear 002 ,27507699,550
8947097232,New Bajrang Fancy Store 002,27507700,5022
9509142312,Jay Bajrang Fancy Store 002,27507701,4800
9414059415,KALRA WEAR HOUSE 02,27507704,5266
9680084972,Kanha Books and General Store 002 ,29325833,396
9660441508,Krishna Hosiery And Readymade 002,27507708,770
9571325209,Palak Garments 002 ,27507709,16952
9829760790,Vikas Readymade And General Store 002,27507710,154
8503878064,Jai Ambey Garments 002 ,27507711,3050
9928217094,Payal Readymade and Fancy store 002,27507712,2664
9351392641,Bhukhmariya Traders 002,27507714,3564
9783109680,Suwagat Readymade Store 002,27507715,308
9460824921,Vardhman trends 02,28907356,11918
9950518517,Badaya Readymade Center 002,29229678,10673
9829205431,Shub Closet Readymade And Hosiery 002,27507726,65744
8949548839,Kanha Garments 002 ,27507729,1078
7742961000,Singh Beauty Centre 002 ,27507730,1386
8952859805,Shri Shayam Fashion 002,27507741,13752
7742223626,Stylish Shoes 002 ,27507742,4056
9414937643,Jyoti Beauty,29676671,6933
9509490262,Krishna Readymade 002 ,27507743,6722
9929855712,Prem Pan and general store 02,27507752,12182
9314764530,Sangeeta Hosiery Centre 002 ,27507758,3723
9828853702,Aastha fancy store 02,27507759,16492
9929645384,Janu Footwear and general Store 002 ,27507760,1932
9314605707,Khandelwal Fancy And Hosiery 002,27507764,1218
6375274741,Daksh Fashion 002 ,27507765,352
9950031516,Sonu shoes and garment 001,27507767,15030
8104917788,Shri Govindam Sarees 002 ,27507768,3592
9024647359,Shri Tirupati Garments 002,27507771,24993
7014280715,Sonal Fancy Store 002 ,27507773,2450
9352605687,Khushi Books And Stationer 002,27507774,3814
9460187038,Kamlesh General Store 002 ,27507777,5194
6377834159,Shri Balaji Textile 002 ,27507783,4246
9214797989,Manvi Garments 002 ,27507786,1120
9145876889,Radhe Radhe Garments 002,27507791,616
9461875209,Bhagwati Garments 002 ,27507792,154
9414769983,TIP TOP COLLECTION STORE 02,27507796,19119
9950703241,Aarav Garments 002 ,27507798,3986
9928587704, RAJU GENERAL STORE 02,27507802,19724
8290342935,Ajij Fancy Store 002,27507804,616
7877209208,Shree Banke Bihari Footwear 002,27507805,22789
9828400199,Shri Shyam Hosiery Sail 002,27507809,3758
9602716624,Gurunanak Fancy Store 002,27507810,2964
9782137847,Neelkand Collection 002,27507811,2822
8432513044,RAJ FASHIONS 002,29436988,10402
9982222242,KRIZY FASHIONS 02,27507828,8830
9887408238,HARDIK SALES (HALENA),28715523,1606
9571226081,CHOTH MATA BEAUTY RANGBARI KOTA,25180637,15379
9982209251,BAJAJ HOJARI HOUSE 02,27507835,6219
9413146022,kambalwal garment,25197761,4554
9829279574,Govind Readymade and Garments 002 ,27507843,2174
9414670564,Laxmi Hosiery And Readymade 002,27507845,54616
9414780853,AGARWAL FANCY STORE 02,27507851,26812
9001432188,JaiDurga kids garments 02,29693466,1659
9782104980,SHREE RAM FANCY AND GARNAL STORE 01 ,27507852,3314
9983052455,RST COMPANY 001,27507856,763
8209595408,Anjali bengals 001,27507865,6433
8949611041,Bani Thani 002,27507869,23139
8845692378,sister s stylish bhankrota,25218010,990
8739881360,Nautri Fashions 002,27507879,160101
9509502986,M.K Handloom 002,27507880,66382
9667312182,priyanshi collection ,27507882,56
